(3)  14 June   Brazil          2-1    Soviet Union   @ Estadio Ramón Sánchez Pizjuán, Seville
(6)  15 June   Scotland        5-2    New Zealand  @ Estadio La Rosaleda, Málaga
(15) 18 June   Brazil          4-1    Scotland   @ Estadio Benito Villamarín, Seville
(18) 19 June   Soviet Union    3-0    New Zealand   @ Estadio La Rosaleda, Málaga
(27) 22 June   Soviet Union    2-2    Scotland   @ Estadio La Rosaleda, Málaga
(30) 23 June   Brazil          4-0    New Zealand    @ Estadio Benito Villamarín, Seville
(38) 28 June   Poland          3-0    Belgium        @ Camp Nou, Barcelona
(42) 1 July    Belgium         0-1    Soviet Union   @ Camp Nou, Barcelona
(46) 4 July    Soviet Union    0-0    Poland   @ Camp Nou, Barcelona
(40) 29 June   West Germany    0-0    England  @ Estadio Santiago Bernabéu, Madrid
(44) 2 July    West Germany    2-1    Spain    @ Estadio Santiago Bernabéu, Madrid
(48) 5 July    Spain           0-0    England          @ Estadio Santiago Bernabéu, Madrid
(39) 29 June   Italy        2-1    Argentina      @ Estadio Sarriá, Barcelona
(43) 2 July    Argentina    1-3    Brazil     @ Estadio Sarriá, Barcelona
(47) 5 July    Italy         3-2    Brazil         @ Estadio Sarriá, Barcelona
(37) 28 June   Austria           0-1    France    @ Estadio Vicente Calderón, Madrid
(41) 1 July    Austria           2-2    Northern Ireland   @ Estadio Vicente Calderón, Madrid
(45) 4 July    Northern Ireland  1-4    France   @ Estadio Vicente Calderón, Madrid
(49) 8 July    Poland        0-2    Italy   @ Camp Nou, Barcelona
(50) 8 July    West Germany  5-4pen 3-3aet 1-1  France  @ Estadio Ramón Sánchez Pizjuán, Seville
(51) 10 July   Poland    3-2    France  @ Estadio José Rico Pérez, Alicante
(52) 11 July   Italy     3-1    West Germany   @ Estadio Santiago Bernabéu
(1)  31 May   Bulgaria       1-1    Italy   @ Estadio Azteca, Mexico City
(4)   2 June   Argentina      3-1    South Korea  @ Estadio Olímpico Universitario, Mexico City
(13)  5 June   Italy          1-1    Argentina   @ Estadio Cuauhtémoc, Puebla
(14)  5 June   South Korea    1-1    Bulgaria  @ Estadio Olímpico Universitario, Mexico City
(27) 10 June  South Korea    2-3    Italy  @ Estadio Cuauhtémoc, Puebla
(28) 10 June  Argentina      2-0    Bulgaria @ Estadio Olímpico Universitario, Mexico City
(7)  3 June   Belgium       1-2    Mexico   @ Estadio Azteca, Mexico City
(10) 4 June   Paraguay      1-0    Iraq     @ Estadio Nemesio Díez, Toluca
(19) 7 June   Mexico        1-1    Paraguay   @ Estadio Azteca, Mexico City
(22) 8 June   Iraq          1-2    Belgium      @ Estadio Nemesio Díez, Toluca
(29) 11 June  Iraq          0-1    Mexico       @ Estadio Azteca, Mexico City
(30) 11 June  Paraguay      2-2    Belgium  @ Estadio Nemesio Díez, Toluca
(2)  1 June   Canada          0-1    France         @ Estadio Nou Camp, León
(5)  2 June   Soviet Union    6-0    Hungary  @ Estadio Sergio León Chavez, Irapuato
(15) 5 June   France          1-1    Soviet Union   @ Estadio Nou Camp, León
(16) 6 June   Hungary         2-0    Canada       @ Estadio Sergio León Chavez, Irapuato
(25) 9 June   Hungary         0-3    France       @ Estadio Nou Camp, León
(26) 9 June   Soviet Union    2-0    Canada   @ Estadio Sergio León Chavez, Irapuato
(3)  1 June   Spain               0-1    Brazil   @ Estadio Jalisco, Guadalajara
(8)  3 June   Algeria             1-1    Northern Ireland  @ Estadio Tres de Marzo, Guadalajara
(17) 6 June   Brazil              1-0    Algeria  @ Estadio Jalisco, Guadalajara
(20) 7 June   Northern Ireland    1-2    Spain   @ Estadio Tres de Marzo, Guadalajara
(33) 12 June  Northern Ireland    0-3    Brazil  @ Estadio Jalisco, Guadalajara
(34) 12 June  Algeria             0-3    Spain   @ Estadio Tecnológico, Monterrey
(11) 4 June  Uruguay         1-1    West Germany    @ Estadio La Corregidora, Querétaro
(12) 4 June  Scotland        0-1    Denmark       @ Estadio Neza 86, Nezahualcóyotl
(23) 8 June  West Germany    2-1    Scotland  @ Estadio La Corregidora, Querétaro
(24) 8 June  Denmark         6-1    Uruguay         @ Estadio Neza 86, Nezahualcóyotl
(35) 13 June Denmark         2-0    West Germany    @ Estadio La Corregidora, Querétaro
(36) 13 June Scotland        0-0    Uruguay       @ Estadio Neza 86, Nezahualcóyotl
(6)  2 June   Morocco     0-0    Poland     @ Estadio Universitario, Monterrey
(9)  3 June   Portugal    1-0    England    @ Estadio Tecnológico, Monterrey
(18) 6 June   England     0-0    Morocco    @ Estadio Tecnológico, Monterrey
(21) 7 June   Poland      1-0    Portugal     @ Estadio Universitario, Monterrey
(31) 11 June  Portugal    1-3    Morocco    @ Estadio Tres de Marzo, Guadalajara
(32) 11 June  England     3-0    Poland     @ Estadio Tecnológico, Monterrey
(3)   9 June   Italy      1-0    Austria   @ Stadio Olimpico, Rome
(5)  10 June  United States    1-5    Czechoslovakia  @ Stadio Comunale, Florence
(15) 14 June  Italy      1-0    United States   @ Stadio Olimpico, Rome
(17) 15 June  Austria    0-1    Czechoslovakia  @ Stadio Comunale, Florence
(29) 19 June  Italy      2-0    Czechoslovakia    @ Stadio Olimpico, Rome
(30) 19 June  Austria    2-1    United States   @ Stadio Comunale, Florence
(1)   8 June   Argentina       0-1    Cameroon   @ San Siro, Milan
(2)   9 June   Soviet Union    0-2    Romania  @ Stadio San Nicola, Bari
(13) 13 June  Argentina       2-0    Soviet Union  @ Stadio San Paolo, Naples
(16) 14 June  Cameroon        2-1    Romania   @ Stadio San Nicola, Bari
(25) 18 June  Argentina       1-1    Romania  @ Stadio San Paolo, Naples
(26) 18 June  Cameroon        0-4    Soviet Union   @ Stadio San Nicola, Bari
(6)  10 June   Brazil        2-1    Sweden    @ Stadio Delle Alpi, Turin
(8)  11 June   Costa Rica    1-0    Scotland  @ Stadio Luigi Ferraris, Genoa
(19) 16 June   Brazil        1-0    Costa Rica  @ Stadio Delle Alpi, Turin
(20) 16 June   Sweden        1-2    Scotland   @ Stadio Luigi Ferraris, Genoa
(31) 20 June   Brazil        1-0    Scotland   @ Stadio Delle Alpi, Turin
(32) 20 June   Sweden        1-2    Costa Rica  @ Stadio Luigi Ferraris, Genoa
(4)   9 June    United Arab Emirates    0-2    Colombia  @ Stadio Renato Dall'Ara, Bologna
(7)  10 June   West Germany    4-1    Yugoslavia  @ San Siro, Milan
(14) 14 June   Yugoslavia      1-0    Colombia  @ Stadio Renato Dall'Ara, Bologna
(18) 15 June   West Germany    5-1    United Arab Emirates  @ San Siro, Milan
(27) 19 June   West Germany    1-1    Colombia   @ San Siro, Milan
(28) 19 June   Yugoslavia      4-1    United Arab Emirates  @ Stadio Renato Dall'Ara, Bologna
(10)  12 June    Belgium       2-0    South Korea  @ Stadio Marc'Antonio Bentegodi, Verona
(12)  13 June    Uruguay       0-0    Spain   @ Stadio Friuli, Udine
(23)  17 June    Belgium       3-1    Uruguay   @ Stadio Marc'Antonio Bentegodi, Verona
(24)  17 June    South Korea   1-3    Spain   @ Stadio Friuli, Udine
(33)  21 June    Belgium       1-2    Spain    @ Stadio Marc'Antonio Bentegodi, Verona
(34)  21 June    South Korea   0-1    Uruguay  @ Stadio Friuli, Udine
(9)  11 June    England      1-1    Ireland     @ Stadio Sant'Elia, Cagliari
(11) 12 June    Netherlands  1-1    Egypt   @ Stadio La Favorita, Palermo
(21) 16 June    England      0-0    Netherlands   @ Stadio Sant'Elia, Cagliari
(22) 17 June    Ireland      0-0    Egypt        @ Stadio La Favorita, Palermo
(35) 21 June    England      1-0    Egypt        @ Stadio Sant'Elia, Cagliari
(36) 21 June    Ireland      1-1    Netherlands   @ Stadio La Favorita, Palermo
(3)  18 June    United States    1-1     Switzerland   @ Pontiac Silverdome, Pontiac
(5)  18 June    Colombia         1-3    Romania  @ Rose Bowl, Pasadena
(14) 22 June    Romania          1-4     Switzerland   @ Pontiac Silverdome, Pontiac
(15) 22 June    United States    2-1    Colombia   @ Rose Bowl, Pasadena
(25) 26 June    United States    0-1    Romania    @ Rose Bowl, Pasadena
(26) 26 June    Switzerland      0-2    Colombia    @ Stanford Stadium, Stanford
(8)  19 June   Cameroon    2-2    Sweden   @ Rose Bowl, Pasadena
(9)  20 June   Brazil      2-0    Russia   @ Stanford Stadium, Stanford
(19) 24 June   Brazil      3-0    Cameroon   @ Stanford Stadium, Stanford
(20) 24 June   Sweden      3-1    Russia   @ Pontiac Silverdome, Pontiac
(31) 28 June   Russia      6-1    Cameroon   @ Stanford Stadium, Stanford
(32) 28 June   Brazil      1-1    Sweden   @ Pontiac Silverdome, Pontiac
(1)  17 June   Germany      1-0    Bolivia    @ Soldier Field, Chicago
(2)  17 June   Spain        2-2    South Korea    @ Cotton Bowl, Dallas
(12) 21 June   Germany      1-1    Spain    @ Soldier Field, Chicago
(17) 23 June   South Korea  0-0    Bolivia    @ Foxboro Stadium, Foxborough
(27) 27 June   Bolivia      1-3    Spain     @ Soldier Field, Chicago
(28) 27 June   Germany      3-2    South Korea    @ Cotton Bowl, Dallas
(11) 21 June   Argentina    4-0    Greece   @ Foxboro Stadium, Foxborough
(13) 21 June   Nigeria      3-0    Bulgaria   @ Cotton Bowl, Dallas
(23) 25 June   Argentina    2-1    Nigeria   @ Foxboro Stadium, Foxborough
(24) 26 June   Greece       0-4    Bulgaria   @ Soldier Field, Chicago
(35) 30 June   Greece       0-2    Nigeria   @ Foxboro Stadium, Foxborough
(36) 30 June   Argentina    0-2    Bulgaria   @ Cotton Bowl, Dallas
(4)  18 June   Italy     0-1    Ireland   @ Giants Stadium, East Rutherford
(7)  19 June   Norway    1-0    Mexico   @ RFK Stadium, Washington
(16) 23 June   Italy     1-0    Norway   @ Giants Stadium, East Rutherford
(18) 24 June   Mexico    2-1    Ireland   @ Citrus Bowl, Orlando
(29) 28 June   Ireland   0-0    Norway   @ Giants Stadium, East Rutherford
(30) 28 June   Italy     1-1    Mexico   @ RFK Stadium, Washington
(6)  19 June   Belgium        1-0    Morocco    @ Citrus Bowl, Orlando
(10) 20 June   Netherlands    2-1    Saudi Arabia   @ RFK Stadium, Washington
(21) 25 June   Belgium        1-0    Netherlands   @ Citrus Bowl, Orlando
(22) 25 June   Saudi Arabia   2-1    Morocco   @ Giants Stadium, East Rutherford
(33) 29 June   Morocco        1-2    Netherlands   @ Citrus Bowl, Orlando
(34) 29 June   Belgium        0-1    Saudi Arabia   @ RFK Stadium, Washington
(1)  10 June    Brazil      2-1    Scotland    @ Stade de France, Saint-Denis
(2)  10 June    Morocco     2-2    Norway      @ Stade de la Mosson, Montpellier
(17) 16 June    Scotland    1-1    Norway      @ Parc Lescure, Bordeaux
(18) 16 June    Brazil      3-0    Morocco     @ Stade de la Beaujoire, Nantes
(34) 23 June    Scotland    0-3    Morocco     @ Stade Geoffroy-Guichard, Saint-Étienne
(35) 23 June    Brazil      1-2    Norway      @ Stade Vélodrome, Marseille
(3)  11 June   Cameroon    1-1    Austria    @ Stade de Toulouse, Toulouse
(4)  11 June   Italy       2-2    Chile    @ Parc Lescure, Bordeaux
(19) 17 June   Chile       1-1    Austria    @ Stade Geoffroy-Guichard, Saint-Étienne
(20) 17 June   Italy       3-0    Cameroon   @ Stade de la Mosson, Montpellier
(33) 23 June   Italy       2-1    Austria   @ Stade de France, Saint-Denis
(36) 23 June   Chile       1-1    Cameroon   @ Stade de la Beaujoire, Nantes
(5)  12 June   Saudi Arabia   0-1    Denmark   @ Stade Félix Bollaert, Lens
(6)  12 June   France         3-0    South Africa   @ Stade Vélodrome, Marseille
(21) 18 June   France         4-0    Saudi Arabia   @ Stade de France, Saint-Denis
(22) 18 June   South Africa   1-1    Denmark   @ Stade de Toulouse, Toulouse
(38) 24 June   France         2-1    Denmark         @ Stade Gerland, Lyon
(40) 24 June   South Africa   2-2    Saudi Arabia   @ Parc Lescure, Bordeaux
(7)  12 June   Paraguay   0-0    Bulgaria    @ Stade de la Mosson, Montpellier
(10) 13 June   Spain      2-3    Nigeria    @ Stade de la Beaujoire, Nantes
(23) 19 June   Nigeria    1-0    Bulgaria   @ Parc des Princes, Paris
(24) 19 June   Spain      0-0    Paraguay   @ Stade Geoffroy-Guichard, Saint-Étienne
(37) 24 June   Spain      6-1    Bulgaria   @ Stade Félix Bollaert, Lens
(39) 24 June   Nigeria    1-3    Paraguay   @ Stade de Toulouse, Toulouse
(8)  13 June   Netherlands    0-0    Belgium   @ Stade de France, Saint-Denis
(9)  13 June   South Korea    1-3    Mexico   @ Stade Gerland, Lyon
(25) 20 June   Netherlands    5-0    South Korea   @ Stade Vélodrome, Marseille
(26) 20 June   Belgium        2-2    Mexico   @ Parc Lescure, Bordeaux
(41) 25 June   Belgium        1-1    South Korea   @ Parc des Princes, Paris
(42) 25 June   Netherlands    2-2    Mexico   @ Stade Geoffroy-Guichard, Saint-Étienne
(12) 14 June   Yugoslavia       1-0    Iran   @ Stade Geoffroy-Guichard, Saint-Étienne
(14) 15 June   Germany          2-0    United States   @ Parc des Princes, Paris
(29) 21 June   Germany          2-2    Yugoslavia   @ Stade Félix Bollaert, Lens
(30) 21 June   United States    1-2    Iran   @ Stade Gerland, Lyon
(43) 25 June   Germany          2-0    Iran   @ Stade de la Mosson, Montpellier
(44) 25 June   United States    0-1    Yugoslavia   @ Stade de la Beaujoire, Nantes
(15) 15 June   Romania     1-0    Colombia   @ Stade Gerland, Lyon
(16) 15 June   England     2-0    Tunisia   @ Stade Vélodrome, Marseille
(31) 22 June   Colombia    1-0    Tunisia   @ Stade de la Mosson, Montpellier
(32) 22 June   Romania     2-1    England   @ Stade de Toulouse, Toulouse
(45) 26 June   Romania     1-1    Tunisia   @ Stade de France, Saint-Denis
(46) 26 June   Colombia    0-2    England   @ Stade Félix Bollaert, Lens
(11) 14 June   Jamaica      1-3    Croatia   @ Stade Félix Bollaert, Lens
(13) 14 June   Argentina    1-0    Japan   @ Stade de Toulouse, Toulouse
(27) 20 June   Japan        0-1    Croatia   @ Stade de la Beaujoire, Nantes
(28) 21 June   Argentina    5-0    Jamaica   @ Parc des Princes, Paris
(47) 26 June   Japan        1-2    Jamaica   @ Stade Gerland, Lyon
(48) 26 June   Argentina    1-0    Croatia   @ Parc Lescure, Bordeaux
(1)  31 May   France     0-1    Senegal   @ Seoul World Cup Stadium, Seoul
(3)   1 June   Uruguay    1-2    Denmark   @ Munsu Cup Stadium, Ulsan
(18)  6 June   France     0-0    Uruguay   @ Asiad Main Stadium, Busan
(19)  6 June   Denmark    1-1    Senegal   @ Daegu World Cup Stadium, Daegu
(33) 11 June  Denmark    2-0    France    @ Incheon Munhak Stadium, Incheon
(34) 11 June  Senegal    3-3    Uruguay   @ Suwon World Cup Stadium, Suwon
(6)  2 June   Paraguay        2-2    South Africa   @ Asiad Main Stadium, Busan
(8)  2 June   Spain           3-1    Slovenia  @ Gwangju World Cup Stadium, Gwangju
(22) 7 June   Spain           3-1    Paraguay  @ Jeonju World Cup Stadium, Jeonju
(24) 8 June   South Africa    1-0    Slovenia  @ Daegu World Cup Stadium, Daegu
(39) 12 June  South Africa    2-3    Spain   @ Daejeon World Cup Stadium, Daejeon
(40) 12 June  Slovenia        1-3    Paraguay   @ Jeju World Cup Stadium, Jeju
(10)  3 June   Brazil        2-1    Turkey   @ Munsu Cup Stadium, Ulsan
(12)  4 June   China         0-2    Costa Rica   @ Gwangju World Cup Stadium, Gwangju
(26)  8 June   Brazil        4-0    China   @ Jeju World Cup Stadium, Jeju
(28)  9 June   Costa Rica    1-1    Turkey   @ Incheon Munhak Stadium, Incheon
(41) 13 June  Costa Rica    2-5    Brazil   @ Suwon World Cup Stadium, Suwon
(42) 13 June  Turkey        3-0    China   @ Seoul World Cup Stadium, Seoul
(14)  4 June   South Korea    2-0    Poland   @ Asiad Main Stadium, Busan
(16)  5 June   United States  3-2    Portugal   @ Suwon World Cup Stadium, Suwon
(30) 10 June   South Korea    1-1    United States   @ Daegu World Cup Stadium, Daegu
(32) 10 June   Portugal       4-0    Poland   @ Jeonju World Cup Stadium, Jeonju
(47) 14 June   Portugal       0-1    South Korea   @ Incheon Munhak Stadium, Incheon
(48) 14 June   Poland         3-1    United States   @ Daejeon World Cup Stadium, Daejeon
(2)   1 June   Ireland         1-1    Cameroon   @ Niigata Stadium, Niigata
(4)   1 June   Germany         8-0    Saudi Arabia   @ Sapporo Dome, Sapporo
(17)  5 June   Germany         1-1    Republic of Ireland   @ Kashima Soccer Stadium, Ibaraki
(19)  6 June   Cameroon        1-0    Saudi Arabia   @ Saitama Stadium, Saitama
(35) 11 June   Cameroon        0-2    Germany   @ Shizuoka Stadium, Shizuoka
(36) 11 June   Saudi Arabia    0-3    Ireland   @ International Stadium Yokohama, Yokohama
(5)   2 June   England      1-1    Sweden   @ Saitama Stadium, Saitama
(7)   2 June   Argentina    1-0    Nigeria   @ Kashima Soccer Stadium, Ibaraki
(21)  7 June   Sweden       2-1    Nigeria   @ Kobe Wing Stadium, Kobe
(23)  7 June   Argentina    0-1    England   @ Sapporo Dome, Sapporo
(37) 12 June   Sweden       1-1    Argentina   @ Miyagi Stadium, Miyagi
(38) 12 June   Nigeria      0-0    England   @ Nagai Stadium, Osaka
(9)   3 June    Croatia    0-1    Mexico    @ Niigata Stadium, Niigata
(11)  3 June    Italy      2-0    Ecuador   @ Sapporo Dome, Sapporo
(25)  8 June    Italy      1-2    Croatia   @ Kashima Soccer Stadium, Ibaraki
(27)  9 June    Mexico     2-1    Ecuador   @ Miyagi Stadium, Miyagi
(43) 13 June    Mexico     1-1    Italy     @ Ōita Stadium, Ōita
(44) 13 June    Ecuador    1-0    Croatia   @ International Stadium Yokohama, Yokohama
(13)  4 June    Japan       2-2    Belgium   @ Saitama Stadium, Saitama
(15)  5 June    Russia      2-0    Tunisia   @ Kobe Wing Stadium, Kobe
(29)  9 June    Japan       1-0    Russia    @ International Stadium Yokohama, Yokohama
(31) 10 June    Tunisia     1-1    Belgium   @ Ōita Stadium, Ōita
(45) 14 June    Tunisia     0-2    Japan     @ Nagai Stadium, Osaka
(46) 14 June    Belgium     3-2    Russia    @ Shizuoka Stadium, Shizuoka
(1)  Fri Jun/9     Germany     4-2 (2-1)  Costa Rica   @ Allianz Arena, München
(2)  Fri Jun/9     Poland      0-2 (0-1)  Ecuador      @ Veltins-Arena, Gelsenkirchen
(17)  Wed Jun/14   Germany     1-0 (0-0)  Poland       @ Signal Iduna Park, Dortmund
(18)  Thu Jun/15   Ecuador     3-0 (1-0)  Costa Rica   @ AOL Arena, Hamburg
(33)  Tue Jun/20   Ecuador     0-3 (0-2)  Germany      @ Olympiastadion, Berlin
(34)  Tue Jun/20   Costa Rica  1-2 (1-1)  Poland       @ AWD-Arena, Hannover
(3)  Sat Jun/10    England  1-0 (1-0)  Paraguay          @ Commerzbank-Arena, Frankfurt
(4)  Sat Jun/10    Trinidad and Tobago  0-0  Sweden      @ Signal Iduna Park, Dortmund
(19)  Thu Jun/15   England   2-0 (0-0)  Trinidad and Tobago  @ Frankenstadion, Nürnberg
(20)  Thu Jun/15   Sweden    1-0 (0-0)  Paraguay             @ Olympiastadion, Berlin
(35)  Tue Jun/20   Sweden    2-2 (0-1)  England               @ RheinEnergieStadion, Köln
(36)  Tue Jun/20   Paraguay  2-0 (1-0)  Trinidad and Tobago   @ Fritz-Walter-Stadion, Kaiserslautern
(5)  Sat Jun/10    Argentina  2-1 (2-0)  Côte d'Ivoire         @ AOL Arena, Hamburg
(6)  Sun Jun/11    Serbia and Montenegro  0-1 (0-1)  Netherlands  @ Zentralstadion, Leipzig
(21)  Fri Jun/16   Argentina  6-0 (3-0)  Serbia and Montenegro     @ Veltins-Arena, Gelsenkirchen
(22)  Fri Jun/16   Netherlands  2-1 (2-1)  Côte d'Ivoire           @ Gottlieb-Daimler-Stadion, Stuttgart
(37)  Wed Jun/21   Netherlands  0-0  Argentina                       @ Commerzbank-Arena, Frankfurt
(38)  Wed Jun/21   Côte d'Ivoire  3-2 (1-2)  Serbia and Montenegro   @ Allianz Arena, München
(7)  Sun Jun/11     Mexico    3-1 (1-1)  Iran        @ Frankenstadion, Nürnberg
(8)  Sun Jun/11     Angola    0-1 (0-1)  Portugal    @ RheinEnergieStadion, Köln
(23)  Fri Jun/16    Mexico    0-0        Angola      @ AWD-Arena, Hannover
(24)  Sat Jun/17    Portugal  2-0 (0-0)  Iran        @ Commerzbank-Arena, Frankfurt
(39)  Wed Jun/21    Portugal  2-1 (2-1)  Mexico      @ Veltins-Arena, Gelsenkirchen
(40)  Wed Jun/21    Iran      1-1 (0-0)  Angola      @ Zentralstadion, Leipzig
(9)  Mon Jun/12    Italy           2-0 (1-0)  Ghana           @ AWD-Arena, Hannover
(10) Mon Jun/12    United States   0-3 (0-2)  Czech Republic  @ Veltins-Arena, Gelsenkirchen
(25) Sat Jun/17    Italy           1-1 (1-1)  United States    @ Fritz-Walter-Stadion, Kaiserslautern
(26) Sat Jun/17    Czech Republic  0-2 (0-1)  Ghana            @ RheinEnergieStadion, Köln
(41) Thu Jun/22    Czech Republic  0-2 (0-1)  Italy            @ AOL Arena, Hamburg
(42) Thu Jun/22    Ghana           2-1 (2-1)  United States    @ Frankenstadion, Nürnberg
(11)  Tue Jun/13    Brazil     1-0 (1-0)  Croatia       @ Olympiastadion, Berlin
(12)  Mon Jun/12    Australia  3-1 (0-1)  Japan         @ Fritz-Walter-Stadion, Kaiserslautern
(27)  Sun Jun/18    Brazil     2-0 (0-0)  Australia     @ Allianz Arena, München
(28)  Sun Jun/18    Japan      0-0        Croatia       @ Frankenstadion, Nürnberg
(43)  Thu Jun/22    Japan      1-4 (1-1)  Brazil        @ Signal Iduna Park, Dortmund
(44)  Thu Jun/22    Croatia    2-2 (1-1)  Australia     @ Gottlieb-Daimler-Stadion, Stuttgart
(13)  Tue Jun/13    France          0-0        Switzerland     @ Gottlieb-Daimler-Stadion, Stuttgart
(14)  Tue Jun/13    South Korea     2-1 (0-1)  Togo            @ Commerzbank-Arena, Frankfurt
(29)  Sun Jun/18    France          1-1 (1-0)  South Korea     @ Zentralstadion, Leipzig
(30)  Mon Jun/19    Togo            0-2 (0-1)  Switzerland     @ Signal Iduna Park, Dortmund
(45)  Fri Jun/23    Togo            0-2 (0-0)  France          @ RheinEnergieStadion, Köln
(46)  Fri Jun/23    Switzerland     2-0 (1-0)  South Korea     @ AWD-Arena, Hannover
(15)  Wed Jun/14    Spain         4-0 (2-0)  Ukraine         @ Zentralstadion, Leipzig
(16)  Wed Jun/14    Tunisia       2-2 (1-0)  Saudi Arabia    @ Allianz Arena, München
(31)  Mon Jun/19    Spain         3-1 (0-1)  Tunisia        @ Gottlieb-Daimler-Stadion, Stuttgart
(32)  Mon Jun/19    Saudi Arabia  0-4 (0-2)  Ukraine        @ AOL Arena, Hamburg
(47)  Fri Jun/23    Saudi Arabia  0-1 (0-1)  Spain         @ Fritz-Walter-Stadion, Kaiserslautern
(48)  Fri Jun/23    Ukraine       1-0 (0-0)  Tunisia       @ Olympiastadion, Berlin
(1) Fri Jun/11 16:00    South Africa  1-1  Mexico      @ Soccer City, Johannesburg
(2) Fri Jun/11 20:30    Uruguay       0-0  France      @ Cape Town Stadium, Cape Town
(17) Wed Jun/16 20:30    South Africa  0-3  Uruguay    @ Loftus Versfeld Stadium, Pretoria
(18) Thu Jun/17 20:30    France        0-2  Mexico     @ Peter Mokaba Stadium, Polokwane
(33) Tue Jun/22 16:00    Mexico        0-1  Uruguay        @ Royal Bafokeng Stadium, Rustenburg
(34) Tue Jun/22 16:00    France        1-2  South Africa   @ Free State Stadium, Bloemfontein
(4) Sat Jun/12 13:30    South Korea     2-0  Greece       @ Nelson Mandela Bay Stadium, Port Elizabeth
(3) Sat Jun/12 16:00    Argentina       1-0  Nigeria      @ Ellis Park Stadium, Johannesburg
(20) Thu Jun/17 13:30    Argentina      4-1  South Korea   @ Soccer City, Johannesburg
(19) Thu Jun/17 16:00    Greece         2-1  Nigeria       @ Free State Stadium, Bloemfontein
(35) Tue Jun/22 20:30    Nigeria        2-2  South Korea   @ Moses Mabhida Stadium, Durban
(36) Tue Jun/22 20:30    Greece         0-2  Argentina     @ Peter Mokaba Stadium, Polokwane
(5) Sat Jun/12 20:30    England         1-1  United States    @ Royal Bafokeng Stadium, Rustenburg
(6) Sun Jun/13 13:30    Algeria         0-1 Slovenia          @ Peter Mokaba Stadium, Polokwane
(22) Fri Jun/18 16:00    Slovenia       2-2  United States    @ Ellis Park Stadium, Johannesburg
(23) Fri Jun/18 20:30    England        0-0  Algeria          @ Cape Town Stadium, Cape Town
(38) Wed Jun/23 16:00    United States  1-0  Algeria      @ Loftus Versfeld Stadium, Pretoria
(37) Wed Jun/23 16:00    Slovenia       0-1  England      @ Nelson Mandela Bay Stadium, Port Elizabeth
(8) Sun Jun/13 16:00    Serbia         0-1  Ghana         @ Loftus Versfeld Stadium, Pretoria
(7) Sun Jun/13 20:30    Germany        4-0  Australia     @ Moses Mabhida Stadium, Durban
(21) Fri Jun/18 13:30    Germany        0-1  Serbia        @ Nelson Mandela Bay Stadium, Port Elizabeth
(24) Sat Jun/19 16:00    Ghana         1-1  Australia      @ Royal Bafokeng Stadium, Rustenburg
(40) Wed Jun/23 20:30    Australia     2-1 Serbia          @ Mbombela Stadium, Nelspruit
(39) Wed Jun/23 20:30    Ghana         0-1 Germany         @ Soccer City, Johannesburg
(9)  Mon Jun/14 13:30   Netherlands    2-0  Denmark       @ Soccer City, Johannesburg
(10) Mon Jun/14 16:00   Japan          1-0  Cameroon      @ Free State Stadium, Bloemfontein
(25) Sat Jun/19 13:30   Netherlands    1-0  Japan         @ Moses Mabhida Stadium, Durban
(26) Sat Jun/19 20:30   Cameroon       1-2  Denmark       @ Loftus Versfeld Stadium, Pretoria
(43) Thu Jun/24 20:30   Denmark   1-3  Japan              @ Royal Bafokeng Stadium, Rustenburg
(44) Thu Jun/24 20:30   Cameroon  1-2  Netherlands        @ Cape Town Stadium, Cape Town
(11) Mon Jun/14 20:30   Italy  1-1  Paraguay              @ Cape Town Stadium, Cape Town
(12) Tue Jun/15 13:30   New Zealand  1-1  Slovakia        @ Royal Bafokeng Stadium, Rustenburg
(27) Sun Jun/20 13:30   Slovakia  0-2  Paraguay           @ Free State Stadium, Bloemfontein
(28) Sun Jun/20 16:00   Italy     1-1  New Zealand        @ Mbombela Stadium, Nelspruit
(41) Thu Jun/24 16:00   Slovakia  3-2  Italy              @ Ellis Park Stadium, Johannesburg
(42) Thu Jun/24 16:00   Paraguay  0-0  New Zealand        @ Peter Mokaba Stadium, Polokwane
(13) Tue Jun/15 16:00   Côte d'Ivoire  0-0  Portugal       @ Nelson Mandela Bay Stadium, Port Elizabeth
(14) Tue Jun/15 20:30   Brazil         2-1  North Korea    @ Ellis Park Stadium, Johannesburg
(29) Sun Jun/20 20:30   Brazil  3-1  Côte d'Ivoire        @ Soccer City, Johannesburg
(30) Mon Jun/21 13:30   Portugal  7-0  North Korea        @ Cape Town Stadium, Cape Town
(45) Fri Jun/25 16:00   Portugal     0-0  Brazil          @ Moses Mabhida Stadium, Durban
(46) Fri Jun/25 16:00   North Korea  0-3  Côte d'Ivoire   @ Mbombela Stadium, Nelspruit
(15) Wed Jun/16 13:30   Honduras  0-1  Chile             @ Mbombela Stadium, Nelspruit
(16) Wed Jun/16 16:00   Spain     0-1  Switzerland       @ Moses Mabhida Stadium, Durban
(31) Mon Jun/21 16:00   Chile  1-0  Switzerland          @ Nelson Mandela Bay Stadium, Port Elizabeth
(32) Mon Jun/21 20:30   Spain  2-0  Honduras             @ Ellis Park Stadium, Johannesburg
(47) Fri Jun/25 20:30   Chile        1-2  Spain          @ Loftus Versfeld Stadium, Pretoria
(48) Fri Jun/25 20:30   Switzerland  0-0  Honduras       @ Free State Stadium, Bloemfontein
